title,topic,pred_val,authors,journal,links,full_title,abstract
review aqueous outflow resistance relevance micro invasive glaucoma surgery,CELLULAR/SUBCELLULAR,20.3% CELLULAR/SUBCELLULAR; 14.9% MODELING; 11.4% TISSUE/BIOMATERIAL,"Andrew NH, Akkach S, Casson RJ,",*Survey of ophthalmology*,* [A Review of Aqueous Outflow Resistance and its Relevance to Micro-invasive Glaucoma Surgery.](https://www.ncbi.nlm.nih.gov/pubmed/31425701),A Review of Aqueous Outflow Resistance and its Relevance to Micro-invasive Glaucoma Surgery.,"Primary open-angle glaucoma is the leading cause of irreversible blindness worldwide, and intraocular pressure (IOP) reduction remains the only proven treatment strategy. Elevated IOP occurs as the result of impaired aqueous humor outflow. Both a passive model and a dynamic model have been used to explain trabecular outflow resistance. The passive model posits that the trabecular meshwork acts as a static filter that exerts stable and passive resistance to outflow. In contrast, the dynamic model involves a 'biomechanical pump.' In recent years, the range of surgical management options for glaucoma has dramatically expanded, particularly the class of procedures known as micro-invasive glaucoma surgery (MIGS). These procedures typically target and enhance specific outflow routes. Optimal patient outcomes with MIGS require a clear understanding of aqueous outflow and a surgical approach that is targeted to overcome the site of abnormal resistance in the individual. We review the anatomy and physiology of trabecular and suprachoroidal outflow that is of relevance to MIGS surgeons."
evidence conditioned behavior amoebae,CELLULAR/SUBCELLULAR,49.3% CELLULAR/SUBCELLULAR; 23.0% COMPARATIVE; 7.4% EVOLUTION/ANTHROPOLOGY,"De la Fuente IM, Bringas C, Malaina I, Fedetz M, Carrasco-Pujante J, Morales M, Knafo S, Martínez L, Pérez-Samartín A, López JI, Pérez-Yarza G, Boyano MD,",*Nature communications*,* [Evidence of conditioned behavior in amoebae.](https://www.ncbi.nlm.nih.gov/pubmed/31417086),Evidence of conditioned behavior in amoebae.,"Associative memory is the main type of learning by which complex organisms endowed with evolved nervous systems respond efficiently to certain environmental stimuli. It has been found in different multicellular species, from cephalopods to humans, but never in individual cells. Here we describe a motility pattern consistent with associative conditioned behavior in the microorganism Amoeba proteus. We use a controlled direct-current electric field as the conditioned stimulus, and a specific chemotactic peptide as the unconditioned stimulus. The amoebae are capable of linking two independent past events, generating persistent locomotion movements that can prevail for 44 min on average. We confirm a similar behavior in a related species, Metamoeba leningradensis. Thus, our results indicate that unicellular organisms can modify their behavior during migration by associative conditioning."
attachment based mechanisms underlying capture release pollen grains,CELLULAR/SUBCELLULAR,45.0% CELLULAR/SUBCELLULAR; 35.5% COMPARATIVE; 6.7% TISSUE/BIOMATERIAL,"Ito S, Gorb SN,","*Journal of the Royal Society, Interface*",* [Attachment-based mechanisms underlying capture and release of pollen grains.](https://www.ncbi.nlm.nih.gov/pubmed/31409234),Attachment-based mechanisms underlying capture and release of pollen grains.,"Successful insect pollination can be achieved by a sequence of numerous attachment and detachment events at various biological surfaces. However, the quantitative measurements of pollen adhesion on biological surfaces have been poorly studied so far. We performed atomic force microscopy adhesion measurements of pollen on two most important floral parts for Asteraceae in a course of pollination: the stigma and style of Hypochaeris radicata plant. The results indicated distinct adhesive properties of them-the pollen adhesion on stigmatic surfaces drastically increased over prolonged contact time, while the pollen adhesion increase on stylar surfaces was rather restrained. Based on the observation with cryo-scanning electron microscopy, we explained the experimental results by the presence of morphological features in form of flexible stigmatic papillae that may play a crucial role in enhancing both capillary attraction and van der Waals forces. The distinct adhesive properties seemingly originate from the unique adhesive tasks that each of the floral parts requires to achieve successful pollination. The insights into the adhesive interaction between pollen and the floral parts, obtained in the present study, may lead to better understanding of pollination mechanisms, which are strongly related to our food production. Additionally, the novel pollen adhesive mechanisms learned from the stigma of the studied Asteraceae plant can inspire biomimetic designs of spontaneous gripping systems."
skeletal muscle review molecular structure function health disease,CELLULAR/SUBCELLULAR,30.3% CELLULAR/SUBCELLULAR; 25.5% CARDIOVASCULAR/CARDIOPULMONARY; 12.9% TISSUE/BIOMATERIAL,"Mukund K, Subramaniam S,",*Wiley interdisciplinary reviews. Systems biology and medicine*,"* [Skeletal muscle: A review of molecular structure and function, in health and disease.](https://www.ncbi.nlm.nih.gov/pubmed/31407867)","Skeletal muscle: A review of molecular structure and function, in health and disease.","Decades of research in skeletal muscle physiology have provided multiscale insights into the structural and functional complexity of this important anatomical tissue, designed to accomplish the task of generating contraction, force and movement. Skeletal muscle can be viewed as a biomechanical device with various interacting components including the autonomic nerves for impulse transmission, vasculature for efficient oxygenation, and embedded regulatory and metabolic machinery for maintaining cellular homeostasis. The ""omics"" revolution has propelled a new era in muscle research, allowing us to discern minute details of molecular cross-talk required for effective coordination between the myriad interacting components for efficient muscle function. The objective of this review is to provide a systems-level, comprehensive mapping the molecular mechanisms underlying skeletal muscle structure and function, in health and disease. We begin this review with a focus on molecular mechanisms underlying muscle tissue development (myogenesis), with an emphasis on satellite cells and muscle regeneration. We next review the molecular structure and mechanisms underlying the many structural components of the muscle: neuromuscular junction, sarcomere, cytoskeleton, extracellular matrix, and vasculature surrounding muscle. We highlight aberrant molecular mechanisms and their possible clinical or pathophysiological relevance. We particularly emphasize the impact of environmental stressors (inflammation and oxidative stress) in contributing to muscle pathophysiology including atrophy, hypertrophy, and fibrosis. This article is categorized under: Physiology > Mammalian Physiology in Health and Disease Developmental Biology > Developmental Processes in Health and Disease Models of Systems Properties and Processes > Cellular Models."
cell density dependent reporter drosophila s2 cells,CELLULAR/SUBCELLULAR,92.7% CELLULAR/SUBCELLULAR; 1.7% NEURAL; 1.2% TISSUE/BIOMATERIAL,"Romine ML, Li M, Liu KJ, Patel SK, Nelson JG, Shen P, Cai HN,",*Scientific reports*,* [A Cell Density-Dependent Reporter in the Drosophila S2 Cells.](https://www.ncbi.nlm.nih.gov/pubmed/31413273),A Cell Density-Dependent Reporter in the Drosophila S2 Cells.,"Cell density regulates many aspects of cell properties and behaviors including metabolism, growth, cytoskeletal structure and locomotion. Importantly, the responses by cultured cells to density signals also uncover key mechanisms that govern animal development and diseases in vivo. Here we characterized a density-responsive reporter system in transgenic Drosophila S2 cells. We show that the reporter genes are strongly induced in a cell density-dependent and reporter-independent fashion. The rapid and reversible induction occurs at the level of mRNA accumulation. We show that multiple DNA elements within the transgene sequences, including a metal response element from the metallothionein gene, contribute to the reporter induction. The reporter induction correlates with changes in multiple cell density and growth regulatory pathways including hypoxia, apoptosis, cell cycle and cytoskeletal organization. Potential applications of such a density-responsive reporter will be discussed."
evaluation antioxidant effects acid hydrolysates auricularia auricular polysaccharides using caenorhabditis elegans model,CELLULAR/SUBCELLULAR,26.3% CELLULAR/SUBCELLULAR; 18.2% TISSUE/BIOMATERIAL; 17.5% NEURAL,"Fang Z, Chen Y, Wang G, Feng T, Shen M, Xiao B, Gu J, Wang W, Li J, Zhang Y,",*Food & function*,* [Evaluation of the antioxidant effects of acid hydrolysates from Auricularia auricular polysaccharides using a Caenorhabditis elegans model.](https://www.ncbi.nlm.nih.gov/pubmed/31418439),Evaluation of the antioxidant effects of acid hydrolysates from Auricularia auricular polysaccharides using a Caenorhabditis elegans model.,"Caenorhabditis elegans is an important model organism for studying stress response mechanisms and identifying genetic pathways that influence longevity. The present study was designed to explore the in vivo-antioxidant potential and the probable mechanism of acid hydrolysates prepared from A. auricula polysaccharides (AAPHs-F) with the optimal acid hydrolysis conditions using Box-Behnken design, and C. elegans was used as a model organism. The effects of AAPHs-F on the locomotory behavior, lifespan, activities of antioxidant-related enzymes and levels of antioxidants in C. elegans were studied. In addition, the potential of AAPHs-F in up-regulating the expression of antioxidant-related genes in C. elegans, such as daf-16, skn-1, sod-1, sod-2 and sir-2.1, and the inhibition of cell apoptosis of C. elegans were also discussed. The results indicated that AAPHs-F could significantly increase the U-Turn frequency of nematodes, extend their lifespan, enhance antioxidant systems including superoxide dismutase (SOD) by 70.60%, catalase (CAT) by 73.45% and glutathione reductase (GR) by 258.68% (p < 0.01), increase the level of glutathione (GSH) by 110.22% (p < 0.01), and decrease the level of reactive oxygen species (ROS) and malondialdehyde (MDA) by 31.86% and 46.16% (p < 0.01), respectively. Quantitative real-time polymerase chain reaction (qRT-PCR) results showed that AAPHs-F could up-regulate mRNA expression levels of daf-16, skn-1, sir, sod-1 and sod-2 in wild-type C. elegans (>1.3 fold) when treated at a concentration of 0.1 mg mL-1 (p < 0.05 or p < 0.01). AAPHs-F was concluded to be heteropolysaccharides composed of mannose, glucose and galactose with a molar ratio of 12.7 : 3.25 : 1. The molecular weight of AAPHs-F was determined to be 885.37 Da. Furthermore, AAPHs-F is mainly formed of (1 → 3)-linked-α-d-glucopyranose, and carboxyl or acetamide is present in the molecule. In summary, our studies provide evidence that AAPHs-F helps improve the antioxidant defense system, and up-regulation of stress and longevity related genes suggests the possible involvement of these genes in the prevention of stress damage in C. elegans."
ilex paraguariensis attenuates changes mortality behavioral biochemical parameters associated methyl malonate malonate exposure drosophila melanogaster,CELLULAR/SUBCELLULAR,19.9% CELLULAR/SUBCELLULAR; 13.8% TISSUE/BIOMATERIAL; 12.4% VETERINARY/AGRICULTURAL,"Portela JL, Bianchini MC, Boligon AA, Carriço MRS, Roehrs R, Soares FAA, de Gomes MG, Hassan W, Puntel RL,",*Neurochemical research*,"* [Ilex paraguariensis Attenuates Changes in Mortality, Behavioral and Biochemical Parameters Associated to Methyl Malonate or Malonate Exposure in Drosophila melanogaster.](https://www.ncbi.nlm.nih.gov/pubmed/31422521)","Ilex paraguariensis Attenuates Changes in Mortality, Behavioral and Biochemical Parameters Associated to Methyl Malonate or Malonate Exposure in Drosophila melanogaster.","Methylmalonic acidemia is a genetic disease characterized by accumulation of organic acids, such as methylmalonic (MMA) and malonic (MA) acids. Considering that the accumulation of MMA and MA causes several damages due to oxidative stress, antioxidants are thought to play a pivotal role in preventing deleterious effects associated with exposure to such compounds. Ilex paraguariensis (IP) was used here to test the hypothesis that supplementation with the aqueous extract of this plant could exert protective effect against MMA or MA induced mortality, behavioral and/or biochemical changes in Drosophila melanogaster (DM). Initially, a curve time- and dose-response to MMA (1-10 mM), MA (1-10 mM) and IP (63-500 μM) was performed. Thereafter, flies were concomitantly exposed to MA (5 mM), MMA (5 mM) and/or IP (250 μg/mL) during 15 days for survival assay, and for 48 hs to MA (1 or 5 mM), MMA (1 or 5 mM) and/or IP (250 μg/mL) for subsequent investigations. Both MMA and MA exposure resulted in higher incidence of mortality, a worse performance in the negative geotaxis assay and increased locomotion in open-field test as compared with control group. Furthermore, a marked increase in non-protein thiol (NPSH) and in thiobarbituric acid reactive substances (TBARS) levels, decrease in superoxide dismutase (SOD), catalase and acetylcholinesterase (AChE) activities, and decrease in MTT and resazurin reduction were noted in MMA or MA treated groups. IP treatment offered significant protection against all alterations associated to MMA or MA exposure. This study confirm the hypothesis that supplementation with IP offers protection against changes associated to MMA or MA exposure in DM, due, at least in part, to its antioxidant effect."
use ultrasonic communication maintain social cohesion javan slow loris nycticebus javanicus,COMPARATIVE,45.9% COMPARATIVE; 38.4% EVOLUTION/ANTHROPOLOGY; 3.4% GAIT/LOCOMOTION,"Geerah DR, O'Hagan RP, Wirdateti W, ",*Folia primatologica; international journal of primatology*,* [The Use of Ultrasonic Communication to Maintain Social Cohesion in the Javan Slow Loris (Nycticebus javanicus).](https://www.ncbi.nlm.nih.gov/pubmed/31416069),The Use of Ultrasonic Communication to Maintain Social Cohesion in the Javan Slow Loris (Nycticebus javanicus).,"Only a handful of primate taxa use ultrasonic vocalisations (those ≥20 kHz) to communicate. The extent and uses of ultrasonic communication remain poorly understood, potentially ranging from echolocation, advertisement of reproductive status and resource availability, social cohesion, to predator avoidance. Here, using active acoustics whereby the study subjects were observed throughout their activity period, we describe the first purely ultrasonic call from a strepsirrhine primate (family Lorisidae), recorded in a completely wild setting, and hypothesise about its function. We identified one type of ultrasonic call, the doublet click, from 14 Javan slow lorises (Nycticebus javanicus) produced by males and females of juvenile, subadult and adult ages within their social groups (n = 791, mean = 46.0 kHz). We ran quadratic discriminant function analysis, finding dominant frequency and doublet click duration as the key parameters for identifying individuals' sex and age. Significantly more vocalisations were produced during affiliative social behaviour, suggesting that the call serves a social cohesion function. Considering the range of other cryptic behaviours, including slow and silent locomotion, and the high degree of territoriality associated with venomous attacks on conspecifics, the call may also serve as a safety strategy, allowing family members to regulate distance from other slow lorises and to communicate cryptically whilst avoiding predators."
neuromuscular control pattern rhesus monkeys bipedal walking,COMPARATIVE,70.0% GAIT/LOCOMOTION; 9.5% NEURAL; 5.5% REHABILITATION,"Wei RH, Zhao C, Rao JS, Zhao W, Wei YQ, Zhou X, Tian PY, Liu RX, Yang ZY, Li XG,",*Experimental animals*,* [Neuromuscular control pattern in rhesus monkeys during bipedal walking.](https://www.ncbi.nlm.nih.gov/pubmed/30930341),Neuromuscular control pattern in rhesus monkeys during bipedal walking.,"Walking is characterized by repetitive limb movements associated with highly structured patterns of muscle activity. The causal relationships between the muscle activities and hindlimb segments of walking are difficult to decipher. This study investigated these particular relationships and clarified whether they are correlated with speed to further understand the neuromuscular control pattern. Four adult female rhesus monkeys (Macaca mulatta) were selected to record gait parameters while walking on a bipedal treadmill at speeds of 0.2, 0.8, 1.4, and 2.0 km/h. We recorded 3 ipsilateral hindlimb muscles by surface recording. In this study, we calculated the correlations between electromyography (EMG) and kinematic parameters (24 EMG*17 kinematic parameters). Of the 408 calculated coefficients, 71.6% showed significant linear correlations. Significant linear correlations were found between muscle activity, such as burst amplitudes and the integral of muscle activity, and the corresponding kinematic parameters of each joint. Most of these relationships were speed independent (91.7% of all variables). Through correlation analysis, this study demonstrated a causal association between kinematic and EMG patterns of rhesus monkey locomotion. Individuals have particular musculoskeletal control patterns, and most of the relationships between hindlimb segments and muscles are speed independent. The current findings may enhance our understanding of neuromusculoskeletal control strategies."
hurry get way exploring limits muscle based latch systems power amplification,COMPARATIVE,59.4% COMPARATIVE; 7.5% MODELING; 5.6% METHODS,"Abbott EM, Nezwek T, Schmitt DO, Sawicki GS,",*Integrative and comparative biology*,* [Hurry up and get out of the way!: Exploring the limits of muscle-based latch systems for power amplification.](https://www.ncbi.nlm.nih.gov/pubmed/31418784),Hurry up and get out of the way!: Exploring the limits of muscle-based latch systems for power amplification.,"Animals can amplify the mechanical power output of their muscles as they jump to escape predators or strike to capture prey. One mechanism for amplification involves muscle-tendon unit (MT) systems in which a spring element (SEE) is pre-stretched while held in place by a 'latch' that prevents immediate transmission of muscle (or contractile element, CE) power to the load. In principle, this storage phase is followed by a triggered release of the latch, and elastic energy released from the SEE enables power amplification (PRATIO=PLOAD/PCE,max >1.0), whereby the peak power delivered from MT to the load exceeds the maximum power limit of the CE in isolation. Latches enable power amplification by increasing the muscle work generated during storage and reducing the duration over which that stored energy is released to power a movement. Previously described biological 'latches' include: skeletal levers, anatomical triggers, accessory appendages and even antagonist muscles. In fact, many species that rely on high-powered movements also have a large number of muscles arranged in antagonist pairs. Here, we examine whether a decaying antagonist force (e.g., from a muscle) could be useful as an active latch to achieve controlled energy transmission and modulate peak output power. We developed a computer model of a frog hindlimb driven by a compliant MT. We simulated MT power generated against an inertial load in the presence of an antagonist force 'latch' (AFL) with relaxation time varying from very fast (10ms) to very slow (1000ms) to mirror physiological ranges of antagonist muscle. The fastest AFL produced power amplification (PRATIO =5.0) while the slowest AFL produced power attenuation (PRATIO =0.43). Notably, AFLs with relaxation times shorter than ∼300ms also yielded greater power amplification (PRATIO>1.20) than the system driving the same inertial load using only an agonist MT without any AFL. Thus, animals that utilize a sufficiently fast relaxing AFL ought to be capable of achieving greater power output than systems confined to a single agonist MT tuned for maximum PRATIO against the same load."
ontogeny effective mechanical advantage eastern cottontail rabbits sylvilagus floridanus,COMPARATIVE,91.1% COMPARATIVE; 7.4% EVOLUTION/ANTHROPOLOGY; 0.4% GAIT/LOCOMOTION,"Foster AD, Butcher MT, Smith GA, Russo GA, Thalluri R, Young JW,",*The Journal of experimental biology*,* [Ontogeny of effective mechanical advantage in eastern cottontail rabbits (<i>Sylvilagus floridanus</i>).](https://www.ncbi.nlm.nih.gov/pubmed/31350298),Ontogeny of effective mechanical advantage in eastern cottontail rabbits (<i>Sylvilagus floridanus</i>).,"Juvenile animals must survive in the same environment as adults despite smaller sizes, immature musculoskeletal tissues, general ecological naïveté and other limits of performance. Developmental changes in muscle leverage could constitute one mechanism to promote increased performance in juveniles despite ontogenetic limitations. We tested this hypothesis using a holistic dataset on growth and locomotor development in wild eastern cottontail rabbits (<i>Sylvilagus floridanus</i>) to examine ontogenetic changes in hindlimb muscle effective mechanical advantage (EMA). EMA is a dimensionless index of muscle leverage, equal to the quotient of average muscle lever length and the load arm length of the ground reaction force (GRF), effectively representing the magnitude of output force arising from a given muscle force. We found that EMA at the hip and ankle joints, as well as overall hindlimb EMA, significantly declined across ontogeny in <i>S. floridanus</i>, whereas EMA at the knee joint remained unchanged. Ontogenetic decreases in EMA were due to isometric scaling of muscle lever arm lengths alongside positive ontogenetic allometry of GRF load arm lengths - which in turn was primarily related to positive allometry of hindlimb segment lengths. Greater EMA limits the estimated volume of hindlimb extensor muscle that has to be activated in young rabbits, likely mitigating the energetic cost of locomotion and saving metabolic resources for other physiological functions, such as growth and tissue differentiation. An additional examination of limb growth allometry across a diverse sample of mammalian taxa suggests that ontogenetic decreases in limb joint EMA may be a common mammalian trend."
echolocation nocturnal primate,COMPARATIVE,58.7% COMPARATIVE; 13.5% EVOLUTION/ANTHROPOLOGY; 5.0% METHODS,"Gursky S,",*Folia primatologica; international journal of primatology*,* [Echolocation in a Nocturnal Primate?](https://www.ncbi.nlm.nih.gov/pubmed/31416091),Echolocation in a Nocturnal Primate?,"Recently it has been noted that Gursky's spectral tarsier emits ultrasonic calls. Because high-frequency sounds are capable of travelling only short distances, their function is limited by the distance the sound can be discerned. One possible function for these short-distance, high-frequency sounds is that they might be used by the tarsiers to navigate throughout their environment. I conducted this study at Tangkoko Nature Reserve in Sulawesi, Indonesia, from May to August 2017. Using the focal follows, I recorded the start of each locomotor activity to the nearest second. I also simultaneously recorded all ultrasonic vocalisations that the focal individual emitted using a Wildlife Acoustics Ultrasonic Song Meter BAT3. Approximately 42% of the ultrasonic calls that I recorded during this study were given within 1 s prior to engaging in locomotor activity. The tarsiers gave statistically more ultrasonic calls during locomotion than during other behaviours (rest, forage and social). Four types of ultrasonic calls were given while locomoting: whistles, doubles, trills and frequency-modulated calls. Of these, the trill and the frequency-modulated call were only given during locomotion, and trills were only given prior to leaping. These results preliminarily suggest that the tarsiers do use ultrasonic calls for navigation. Studying echolocation in organisms closely related to bats is critical for understanding the evolution of echolocation."
environmental programming adult foraging behavior c elegans,COMPARATIVE,43.9% COMPARATIVE; 36.1% NEURAL; 8.6% EVOLUTION/ANTHROPOLOGY,"Pradhan S, Quilez S, Homer K, Hendricks M,",*Current biology : CB*,* [Environmental Programming of Adult Foraging Behavior in C. elegans.](https://www.ncbi.nlm.nih.gov/pubmed/31422888),Environmental Programming of Adult Foraging Behavior in C. elegans.,"Foraging strategies should be tuned to the expected distribution of resources in the environment. Tuning can occur over generations and lead to genetic differences in innate foraging behavior or over shorter timescales within an individual's lifespan. Both genetically encoded and experience-based strategies are implemented by neural circuits that respond to environmental cues and track internal states. Caenorhabditis elegans exhibit both between-strain genetic differences and within-strain plasticity in foraging. In individuals, changes in foraging are usually short term and based on recent experience. Here, we tested whether developmental experience could permanently alter foraging. We found that, in most wild strains, early-life starvation led to ""cautious"" foraging strategies, in which exploration is reduced, and these behavioral changes are associated with altered dynamics in a locomotory circuit. Possessing either the derived (domestication-associated) or ancestral allele of the neuroglobin glb-5 determines foraging plasticity. Overall, we show that C. elegans exhibit adaptive developmental plasticity that affects multiple aspects of foraging behavior and leads to changes in a core navigation circuit and that innate foraging traits and plasticity in those traits are genetically separable."
mapping physiology biophysical mechanisms define scales climate change impacts,COMPARATIVE,52.8% COMPARATIVE; 13.7% METHODS; 10.4% CELLULAR/SUBCELLULAR,"Choi F, Gouhier T, Lima F, Rilov G, Seabra R, Helmuth B,",*Conservation physiology*,* [Mapping physiology: biophysical mechanisms define scales of climate change impacts.](https://www.ncbi.nlm.nih.gov/pubmed/31423312),Mapping physiology: biophysical mechanisms define scales of climate change impacts.,"The rocky intertidal zone is a highly dynamic and thermally variable ecosystem, where the combined influences of solar radiation, air temperature and topography can lead to differences greater than 15°C over the scale of centimetres during aerial exposure at low tide. For most intertidal organisms this small-scale heterogeneity in microclimates can have enormous influences on survival and physiological performance. However, the potential ecological importance of environmental heterogeneity in determining ecological responses to climate change remains poorly understood. We present a novel framework for generating spatially explicit models of microclimate heterogeneity and patterns of thermal physiology among interacting organisms. We used drone photogrammetry to create a topographic map (digital elevation model) at a resolution of 2 × 2 cm from an intertidal site in Massachusetts, which was then fed into to a model of incident solar radiation based on sky view factor and solar position. These data were in turn used to drive a heat budget model that estimated hourly surface temperatures over the course of a year (2017). Body temperature layers were then converted to thermal performance layers for organisms, using thermal performance curves, creating 'physiological landscapes' that display spatially and temporally explicit patterns of 'microrefugia'. Our framework shows how non-linear interactions between these layers lead to predictions about organismal performance and survivorship that are distinct from those made using any individual layer (e.g. topography, temperature) alone. We propose a new metric for quantifying the 'thermal roughness' of a site (RqT, the root mean square of spatial deviations in temperature), which can be used to quantify spatial and temporal variability in temperature and performance at the site level. These methods facilitate an exploration of the role of micro-topographic variability in driving organismal vulnerability to environmental change using both spatially explicit and frequency-based approaches."
muscle generated bdnf sexually dimorphic myokine controls metabolic flexibility,COMPARATIVE,19.6% COMPARATIVE; 18.7% CELLULAR/SUBCELLULAR; 18.1% NEURAL,"Yang X, Brobst D, Chan WS, Tse MCL, Herlea-Pana O, Ahuja P, Bi X, Zaw AM, Kwong ZSW, Jia WH, Zhang ZG, Zhang N, Chow SKH, Cheung WH, Louie JCY, Griffin TM, Nong W, Hui JHL, Du GH, Noh HL, Saengnipanthkul S, Chow BKC, Kim JK, Lee CW, Chan CB,",*Science signaling*,* [Muscle-generated BDNF is a sexually dimorphic myokine that controls metabolic flexibility.](https://www.ncbi.nlm.nih.gov/pubmed/31409756),Muscle-generated BDNF is a sexually dimorphic myokine that controls metabolic flexibility.,"The ability of skeletal muscle to switch between lipid and glucose oxidation for ATP production during metabolic stress is pivotal for maintaining systemic energy homeostasis, and dysregulation of this metabolic flexibility is a dominant cause of several metabolic disorders. However, the molecular mechanism that governs fuel selection in muscle is not well understood. Here, we report that brain-derived neurotrophic factor (BDNF) is a fasting-induced myokine that controls metabolic reprograming through the AMPK/CREB/PGC-1α pathway in female mice. Female mice with a muscle-specific deficiency in BDNF (MBKO mice) were unable to switch the predominant fuel source from carbohydrates to fatty acids during fasting, which reduced ATP production in muscle. Fasting-induced muscle atrophy was also compromised in female MBKO mice, likely a result of autophagy inhibition. These mutant mice displayed myofiber necrosis, weaker muscle strength, reduced locomotion, and muscle-specific insulin resistance. Together, our results show that muscle-derived BDNF facilitates metabolic adaption during nutrient scarcity in a gender-specific manner and that insufficient BDNF production in skeletal muscle promotes the development of metabolic myopathies and insulin resistance."
social behaviour altered insulin regulated aminopeptidase knockout mouse,COMPARATIVE,12.1% COMPARATIVE; 11.8% NEURAL; 11.1% VETERINARY/AGRICULTURAL,"Burns P, Bowditch J, McFadyen J, Loiacono R, Albiston AL, Pham V, Yeen Chai S,",*Behavioural brain research*,* [Social Behaviour is Altered in the Insulin-Regulated Aminopeptidase Knockout Mouse.](https://www.ncbi.nlm.nih.gov/pubmed/31419522),Social Behaviour is Altered in the Insulin-Regulated Aminopeptidase Knockout Mouse.,"Oxytocin, and the closely related neuropeptide, vasopressin, are both known to modulate social behaviours. The pro-social effects of oxytocin are well-documented and have generated much interest into its suitability as a therapeutic for disorders characterised by social dysfunction. This study investigated the social phenotype of mice with a targeted deletion of the gene for insulin-regulated aminopeptidase, an enzyme involved in the degradation of oxytocin and vasopressin. In the 3-chamber sociability test, a genotype effect was observed and subsequent post hoc analysis revealed that male, but not female, insulin-regulated aminopeptidase knockout mice made significantly more approaches to the enclosure holding a stranger mouse than did wildtype mice (p = 0.0039). Male insulin-regulated aminopeptidase knockout mice also displayed decreased rearing (t = 2.309, df = 24, p = 0.0299) and locomotor activity (t = 2.134, df = 24, p = 0.043) in the open field test, suggestive of a reduced stress response to a novel environment. Our findings provide support for the role of insulin-regulated aminopeptidase in influencing social behaviour, possibly via modulation of oxytocin and vasopressin levels. The increase in social interaction observed in the male, but not female, insulin-regulated aminopeptidase knockout mice is in agreement with reports of sex differences in effects of oxytocin and vasopressin on social behaviours and should be explored further."
design development novel oral care simulator training nurses,DENTAL/ORAL/FACIAL,68.7% DENTAL/ORAL/FACIAL; 5.5% MODELING; 5.2% METHODS,"Herath B, Dewmin GHS, Sukumaran S, Amarasinghe YWR, De Silva AHTE, Mitani A, Wijethunge D, Sampath WHP,",*IEEE transactions on bio-medical engineering*,* [Design and Development of a Novel Oral Care Simulator for the Training of Nurses.](https://www.ncbi.nlm.nih.gov/pubmed/31425012),Design and Development of a Novel Oral Care Simulator for the Training of Nurses.,"A Novel Oral Care Simulator was designed and developed to measure and visualise the facial and lingual forces exerted on teeth by the action of tooth brushing, considering the irregular geometry and structural composition of human dentition and the emulation of the realistic biomechanical deflection of the teeth."
controller walking derived humans recover perturbations,GAIT/LOCOMOTION,81.3% GAIT/LOCOMOTION; 9.6% ROBOTICS; 4.2% MODELING,"Joshi V, Srinivasan M,","*Journal of the Royal Society, Interface*",* [A controller for walking derived from how humans recover from perturbations.](https://www.ncbi.nlm.nih.gov/pubmed/31409232),A controller for walking derived from how humans recover from perturbations.,"Humans can walk without falling despite some external perturbations, but the control mechanisms by which this stability is achieved have not been fully characterized. While numerous walking simulations and robots have been constructed, no full-state walking controller for even a simple model of walking has been derived from human walking data. Here, to construct such a feedback controller, we applied thousands of unforeseen perturbations to subjects walking on a treadmill and collected data describing their recovery to normal walking. Using these data, we derived a linear controller to make the classical inverted pendulum model of walking respond to perturbations like a human. The walking model consists of a point-mass with two massless legs and can be controlled only through the appropriate placement of the foot and the push-off impulse applied along the trailing leg. We derived how this foot placement and push-off impulse are modulated in response to upper-body perturbations in various directions. This feedback-controlled biped recovers from perturbations in a manner qualitatively similar to human recovery. The biped can recover from perturbations over twenty times larger than deviations experienced during normal walking and the biped's stability is robust to uncertainties, specifically, large changes in body and feedback parameters."
