title,topic,pred_val,authors,journal,links,full_title,abstract
tackling endothelium remodeling cardiovascular disease,CARDIOVASCULAR/CARDOPULMONARY,80.1% NEURAL; 10.8% CELLULAR/SUBCELLULAR; 2.6% TISSUE/BIOMATERIAL,"Guľašová Z, Guerreiro SG, Link R, Soares R, Tomečková V,",*Journal of cellular biochemistry*,* [Tackling endothelium remodeling in cardiovascular disease.](https://www.ncbi.nlm.nih.gov/pubmed/31490028),Tackling endothelium remodeling in cardiovascular disease.,"Endothelial dysfunction is considered an early marker of atherosclerosis. Herein, we address the molecular mechanisms affecting endothelium remodeling in disease. Vascular calcification is highly prevalent in patients with ischemic cardiovascular disease, cerebrovascular disorder, and renal failure, being a common feature in aging, diabetes, dyslipidemia, abnormal valve biomechanics, end-stage renal disease and atherosclerosis, a major cause of mortality and morbidity. Oxidative stress promotes calcification of vascular smooth muscle cells (SMC) by increasing osteogenic transcription factors expression and activity in atherosclerotic plaques. Various markers of osteogenic differentiation are expressed by SMC in calcified atherosclerotic lesions. Interestingly, decreased levels of some bone factors and microRNAs accelerate vascular calcification and injured tissue regeneration. Another key player in endothelial remodeling is amino acids metabolism. Branched-chain amino acids are catabolized in several nonhepatic tissues including cardiac muscle. Immune activation and inflammation in cardiovascular disease patients associate with higher phenylalanine/tyrosine ratios. Understanding the whole process that underlies endothelium dysfunction is of paramount importance for the development of new therapeutic approaches."
gene loaded nanoparticle coated sutures provide effective gene delivery enhance tendon healing,CELLULAR/SUBCELLULAR,53.1% MODELING; 35.2% METHODS; 1.9% TISSUE/BIOMATERIAL,"Zhou YL, Yang QQ, Yan YY, Zhang L, Wang QH, Ju F, Tang JB,",*Molecular therapy : the journal of the American Society of Gene Therapy*,* [Gene-Loaded Nanoparticle-Coated Sutures Provide Effective Gene Delivery to Enhance Tendon Healing.](https://www.ncbi.nlm.nih.gov/pubmed/31278034),Gene-Loaded Nanoparticle-Coated Sutures Provide Effective Gene Delivery to Enhance Tendon Healing.,"How to accelerate tendon healing remains a clinical challenge. In this study, a suture carrying nanoparticle/pEGFP-basic fibroblast growth factor (bFGF) and pEGFP-vascular endothelial growth factor A (VEGFA) complexes was developed to transfer the growth factor genes into injured tendon tissues to promote healing. Polydopamine-modified sutures can uniformly and tightly absorb nanoparticle/plasmid complexes. After tendon tissues were sutured, the nanoparticle/plasmid complexes still existed on the suture surface. Further, we found that the nanoparticle/plasmid complexes delivered into tendon tissues could diffuse from sutures to tendon tissues and effectively transfect genes into tendon cells, significantly increasing the expression of growth factors in tendon tissues. Finally, biomechanical tests showed that nanoparticle/pEGFP-bFGF and pEGFP-VEGFA complex-coated sutures could significantly increase the ultimate strengths of repaired tendons, especially at 4 weeks after operation. Two kinds of nanoparticle/plasmid complex-coated sutures significantly increased flexor tendon healing strength by 3.7 times for Ethilon and 5.8 times for PDS II, respectively, compared with the corresponding unmodified sutures. In the flexor tendon injury model, at 6 weeks after surgery, compared with the control suture, the nanoparticle/plasmid complex-coated sutures can significantly increase the gliding excursions of the tendon and inhibit the formation of adhesion. These results indicate that this nanoparticle/plasmid complex-coated suture is a promising tool for the treatment of injured tendons."
disturbed prefrontal cortex activity absence schizophrenia like behavioral dysfunction arc arg3 1 deficient mice,CELLULAR/SUBCELLULAR,62.9% GAIT/LOCOMOTION; 26.7% REHABILITATION; 5.3% METHODS,"Gao X, Grendel J, Muhia M, Castro-Gomez S, Süsens U, Isbrandt D, Kneussel M, Kuhl D, Ohana O,",*The Journal of neuroscience : the official journal of the Society for Neuroscience*,* [Disturbed prefrontal cortex activity in the absence of schizophrenia-like behavioral dysfunction in Arc/Arg3.1 deficient mice.](https://www.ncbi.nlm.nih.gov/pubmed/31488612),Disturbed prefrontal cortex activity in the absence of schizophrenia-like behavioral dysfunction in Arc/Arg3.1 deficient mice.,"Arc/Arg3.1, an activity regulated immediate early gene, is essential for learning and memory, synaptic plasticity, and maturation of neural networks. It has also been implicated in several neurodevelopmental disorders, including schizophrenia. Here, we utilized male and female constitutive and conditional Arc/Arg3.1 knock out (KO) mice to investigate the causal relationship between Arc/Arg3.1 deletion and schizophrenia-linked neurophysiological and behavioral phenotypes. Using <i>in vivo</i> local field potential (LFP) recordings, we observed dampened oscillatory activity in the prefrontal cortex (PFC) of the KO and early conditional KO (Early-cKO) mice, in which Arc/Arg3.1 was deleted perinatally. Whole cell patch clamp recordings from neurons in PFC slices revealed altered synaptic properties and reduced network gain in the KO mice as possible mechanisms underlying the oscillation deficits. In contrast, we measured normal oscillatory activity in the PFC of late conditional KO (Late-cKO) mice, in which Arc/Arg3.1 was deleted during late postnatal development. Our data show that constitutive Arc/Arg3.1 KO mice exhibit no deficit in social engagement, working memory, sensorimotor gating, native locomotor activity, and dopaminergic innervation. Moreover, adolescent social isolation, an enviromental stressor, failed to induce deficits in socialbility or sensorimotor gating in adult KO mice. Thus, genetic removal of Arc/Arg3.1 <i>per se</i> does not cause schizophrenia-like behavior. Pre- or perinatal deletion of Arc/Arg3.1 alters cortical network activity, however, without overtly disrupting the balance of excitation and inhibition in the brain and not promoting schizophrenia. Misregulation of Arc/Arg3.1 rather than deletion could potentially tip this balance and thereby promote emergence of schizophrenia and other neuropsychiatric disorders.<b>Significance Statement</b>The activity-regulated and memory-linked gene Arc/Arg3.1 has been implicated in the pathogenesis of schizophrenia, but direct evidence and a mechanistic link are still missing. The current study asks whether loss of Arc/Arg3.1 can affect brain circuitry and cause schizophrenia-like symptoms in mice. The findings demonstrate that genetic deletion of Arc/Arg3.1 before puberty alters synaptic function and prefrontal cortex activity. Although brain networks are disturbed, genetic deletion of Arc/Arg3.1 does not cause schizophrenia, even when combined with an environmental assault. It remains to be seen whether misregulation of Arc/Arg3.1 might critically imbalance brain networks and lead to emergence of schizophrenia."
synaptic alterations immune response sexually dimorphic non pertussis toxin model experimental autoimmune encephalomyelitis,CELLULAR/SUBCELLULAR,66.7% NEURAL; 4.5% CELLULAR/SUBCELLULAR; 4.1% GAIT/LOCOMOTION,"Murphy KL, Fischer R, Swanson KA, Bhatt IJ, Oakley L, Smeyne R, Bracchi-Ricard V, Bethea JR,",*Experimental neurology*,* [Synaptic alterations and immune response are sexually dimorphic in a non-pertussis toxin model of experimental autoimmune encephalomyelitis.](https://www.ncbi.nlm.nih.gov/pubmed/31499065),Synaptic alterations and immune response are sexually dimorphic in a non-pertussis toxin model of experimental autoimmune encephalomyelitis.,"Multiple sclerosis is an autoimmune disorder of the central nervous system (CNS) characterized by locomotor impairments, cognitive deficits, affective disorders, and chronic pain. Females are predominately affected by MS compared to males and develop motor symptoms earlier. However, key symptoms affect all patients regardless of sex. Previous studies have shown that demyelination and axonal damage play key roles in symptom development, but it is unclear why sex differences exist in MS onset, and effective symptom treatment is still lacking. We here used a non-pertussis toxin (nPTX) experimental autoimmune encephalomyelitis (EAE) model in C57BL/6 mice, to explore chronic symptoms and sex differences in CNS autoimmunity. We observed that, like in humans, female mice developed motor disease earlier than males. Further, changes in pre- and post-synaptic protein expression levels were observed in a sexually dimorphic manner with an overall shift towards excitatory signaling. Our data suggest that this shift towards excitatory signaling is achieved through different mechanisms in males and females. Altogether, our study helps to better understand sex-specific disease mechanisms to ultimately develop better diagnostic and treatment tools."
chronic exposure fluoxetine female mice mating causes impaired stress resilience female offspring,CELLULAR/SUBCELLULAR,91.0% GAIT/LOCOMOTION; 2.0% REHABILITATION; 1.6% METHODS,"Yang C, Si J, Suo L, Zhang Y, Li J,","*Journal of neural transmission (Vienna, Austria : 1996)*",* [Chronic exposure to fluoxetine of female mice before mating causes impaired stress resilience in female offspring.](https://www.ncbi.nlm.nih.gov/pubmed/31485800),Chronic exposure to fluoxetine of female mice before mating causes impaired stress resilience in female offspring.,"Antidepressant agents have been proven their utilities in treating depression, but they also could serve as candidate drugs for misuse or abuse due to diverse pharmacologic properties. Potential detriments had also been multidimensionally investigated. However, there had been no study exploring whether treatment with antidepressants causes psychological and/or behavioral alterations in offspring. In this regard, we chronically treated normal female mice with different dosages (0, 10, and 20 mg/kg) of fluoxetine (FLU) for 2 weeks before mating them with drug-free male mice and then tested the offspring for anxiety/depression-like behaviors with the elevated plus maze and the tail-suspension test after exposing to acute or chronic stress in adult period. We found that there were significant increases for immobility time in the tail-suspension test as well as percentage of open arm entries and percentage of open arm time in the elevated plus maze test detected in the female offspring of the 20 mg group compared to both baseline and all other groups, with the exception that the female offspring of the 10 mg group showed an increased percentage of open arm entries after chronic stress exposure. Locomotor activity assessments showed that neither acute nor chronic stress protocol could significantly affect locomotor activities of mice. Conclusionally, we found that high-dosage FLU increased the risk of the female offspring developing into depression/anxiety-like behaviors after stress exposure, with chronic stress as the environmental-risk factor. Our study has important implications for the safe use of antidepressant agents and raises more concerns regarding long-term use of even second-generation antidepressants in clinical practice."
pleiotropic role drosophila phosphoribosyl pyrophosphate synthetase autophagy lysosome homeostasis,CELLULAR/SUBCELLULAR,78.1% EVOLUTION/ANTHROPOLOGY; 4.4% MODELING; 3.2% METHODS,"Delos Santos K, Kim M, Yergeau C, Jean S, Moon NS,",*PLoS genetics*,* [Pleiotropic role of Drosophila phosphoribosyl pyrophosphate synthetase in autophagy and lysosome homeostasis.](https://www.ncbi.nlm.nih.gov/pubmed/31487280),Pleiotropic role of Drosophila phosphoribosyl pyrophosphate synthetase in autophagy and lysosome homeostasis.,"Phosphoribosyl pyrophosphate synthetase (PRPS) is a rate-limiting enzyme whose function is important for the biosynthesis of purines, pyrimidines, and pyridines. Importantly, while missense mutations of PRPS1 have been identified in neurological disorders such as Arts syndrome, how they contribute to neuropathogenesis is still unclear. We identified the Drosophila ortholog of PRPS (dPRPS) as a direct target of RB/E2F in Drosophila, a vital cell cycle regulator, and engineered dPRPS alleles carrying patient-derived mutations. Interestingly, while they are able to develop normally, dPRPS mutant flies have a shortened lifespan and locomotive defects, common phenotypes associated with neurodegeneration. Careful analysis of the fat body revealed that patient-derived PRPS mutations result in profound defects in lipolysis, macroautophagy, and lysosome function. Significantly, we show evidence that the nervous system of dPRPS mutant flies is affected by these defects. Overall, we uncovered an unexpected link between nucleotide metabolism and autophagy/lysosome function, providing a possible mechanism by which PRPS-dysfunction contributes to neurological disorders."
hot high opioid taking lot low opioid taking detailed characterization prescription opioid induced changes behavior 129p3 j 129s1 svlmj mouse substrains,CELLULAR/SUBCELLULAR,95.7% DENTAL/ORAL/FACIAL; 1.2% METHODS; 0.5% MODELING,"Szumlinski KK, Coelho MA, Tran T, Stailey N, Lieberman D, Gabriella I, Swauncy I, Brewin LW, Feradousian S,","*Genes, brain, and behavior*",* [Who is HOT (high opioid-taking) and who is LOT (low opioid-taking)? Detailed characterization of prescription opioid-induced changes in behavior between 129P3/J and 129S1/SvlmJ mouse substrains.](https://www.ncbi.nlm.nih.gov/pubmed/31489753),Who is HOT (high opioid-taking) and who is LOT (low opioid-taking)? Detailed characterization of prescription opioid-induced changes in behavior between 129P3/J and 129S1/SvlmJ mouse substrains.,"Genetic factors are theorized to contribute to the substantial inter-individual variability in opioid abuse/addiction. To advance the behavioral genetics of prescription opioid abuse, our prior work identified the 129S1/SvlmJ (S1) and related 129P3/J (P3) mouse substrains, respectively, as low and high opioid-taking. Herein, we related our prior results to measures of sucrose reward/reinforcement, basal anxiety, opioid-induced place-conditioning, locomotor activity and Straub tail reaction, as well as behavioral and physiological signs of withdrawal. Substrains were also re-examined for higher-dose oxycodone and fentanyl intake under limited-access drinking procedures. S1 mice failed to acquire sucrose self-administration under various operant-conditioning procedures and exhibited lower sucrose intake in the home-cage. However, sucrose intake under limited-access procedures escalated in both substrains with repeated sucrose experience. S1 mice exhibited less spontaneous locomotor activity, as well as less opioid-induced locomotor activity and Straub tail reaction, than P3 mice and failed to exhibit an oxycodone-induced place-preference. The lack of conditioned behavior by S1 mice was unrelated to behavioral signs of withdrawal-induced negative affect or dependence severity, but might reflect high levels of basal anxiety-like behavior. Intriguingly, S1 and P3 mice initially exhibited equivalent oxycodone and fentanyl consumption in the home-cage; however opioid intake escalated only in P3 mice with repeated opioid experience. No sex differences were observed for any of our measures. These data provide additional evidence for robust differences in opioid addiction-related behaviors between P3 and S1 substrains and suggest that anxiety, learning, and/or motivational impairments might confound interpretation of operant- and place-conditioning studies employing the S1 substrain. This article is protected by copyright. All rights reserved."
n linoleyltyrosine protects transient cerebral ischemia gerbil via cb2 receptor involvement pi3k akt signaling pathway,CELLULAR/SUBCELLULAR,95.7% DENTAL/ORAL/FACIAL; 1.2% MODELING; 0.4% JOINT/CARTILAGE,"Cheng L, Li J, Zhou Y, Zheng Q, Ming X, Liu S,",*Biological & pharmaceutical bulletin*,* [N-linoleyltyrosine protects against transient cerebral ischemia in gerbil via CB2 receptor involvement in PI3K/Akt signaling pathway.](https://www.ncbi.nlm.nih.gov/pubmed/31484847),N-linoleyltyrosine protects against transient cerebral ischemia in gerbil via CB2 receptor involvement in PI3K/Akt signaling pathway.,"Anandamide (AEA) played potent neuroprotective activities via cannabinoid type 1 (CB1) and 2 (CB2) receptor. N-linoleyltyrosine (NITyr), as an AEA analogue, was synthesized in our laboratory and evaluated the neuroprotective effects and mechanisms for the first time. NITyr was synthesized via substitution reaction. The neuroprotective effects of NITyr were evaluated in a gerbil model of transient cerebral ischemia. Each gerbil was subjected to open field test (OFT), Rotard rod test (RRT), Morris water maze (MWM) successively and executed after animal behaviors. Part of the brain was stained with hematoxylin and eosin (HE) and Nissl staining, and the rest for biochemical analysis. NITyr could not increase spontaneous locomotor activity and ameliorate the anxiety behavior in the OFT but could improve the motor coordination in the RRT and the spatial memory impairment in the MWM. Immunohistochemically, NITyr could attenuate the ischemia-induced neural loss in the hippocampus. The Enzyme-linked immunosorbent assay (ELISA) suggested that NITyr ameliorated the inflammation and oxidative stress. Consistently, NITyr could up-regulate the expressions of p-phosphadylinositol 3-kinase (PI3K) and p-Akt but not PI3K and Akt in the hippocampus. In addition to oxidative stress, CB2 receptor antagonist AM630 but not CB1 receptor antagonist AM251 could reverse the above phenomena. However, CB1 receptor antagonist AM251 could reverse oxidative stress. Accordingly, NITyr could up-regulate the expressions of CB2 but not CB1. NITyr could improve the motor coordination, learning and memory impairments, neural loss in the hippocampus and the inflammation of the mice via CB2 receptor involvement of PI3K/Akt signaling pathway."
role stiffness cell reprogramming potential role biomaterials inducing tissue regeneration,CELLULAR/SUBCELLULAR,79.9% JOINT/CARTILAGE; 2.2% TENDON/LIGAMENT; 2.0% ORTHOPAEDICS/SURGERY,"d'Angelo M, Benedetti E, Tupone MG, Catanesi M, Castelli V, Antonosante A, Cimini A,",*Cells*,* [The Role of Stiffness in Cell Reprogramming: A Potential Role for Biomaterials in Inducing Tissue Regeneration.](https://www.ncbi.nlm.nih.gov/pubmed/31491966),The Role of Stiffness in Cell Reprogramming: A Potential Role for Biomaterials in Inducing Tissue Regeneration.,"The mechanotransduction is the process by which cells sense mechanical stimuli such as elasticity, viscosity, and nanotopography of extracellular matrix and translate them into biochemical signals. The mechanotransduction regulates several aspects of the cell behavior, including migration, proliferation, and differentiation in a time-dependent manner. Several reports have indicated that cell behavior and fate are not transmitted by a single signal, but rather by an intricate network of many signals operating on different length and timescales that determine cell fate. Since cell biology and biomaterial technology are fundamentals in cell-based regenerative therapies, comprehending the interaction between cells and biomaterials may allow the design of new biomaterials for clinical therapeutic applications in tissue regeneration. In this work, we present the most relevant mechanism by which the biomechanical properties of extracellular matrix (ECM) influence cell reprogramming, with particular attention on the new technologies and materials engineering, in which are taken into account not only the biochemical and biophysical signals patterns but also the factor time."
dysplastic trochlear sulcus due insufficient patellar stress growing rats,CELLULAR/SUBCELLULAR,34.2% CELLULAR/SUBCELLULAR; 23.9% NEURAL; 7.7% COMPARATIVE,"Yang G, Li F, Lu J, Niu Y, Dai Y, Zuo L, Tian G, Wang F,",*BMC musculoskeletal disorders*,* [The dysplastic trochlear sulcus due to the insufficient patellar stress in growing rats.](https://www.ncbi.nlm.nih.gov/pubmed/31488123),The dysplastic trochlear sulcus due to the insufficient patellar stress in growing rats.,Developmental factors were assumed to be the key factors that influenced the morphology of femoral trochlea. This study investigated the effects of insufficient patellar stress after birth on the morphological development of the femoral trochlea. Effects of insufficient patellar stress on femoral trochlea were investigated using surgical induced patellectomy and patellar dislocation in growing rat model.
vivo efficacy recombinant human hyaluronidase rhuph20 injection accelerated healing murine retrocalcaneal bursitis tendinopathy,CELLULAR/SUBCELLULAR,50.8% CELLULAR/SUBCELLULAR; 12.8% ROBOTICS; 9.4% METHODS,"Rezvani SN, Chen J, Li J, Midura R, Cali V, Sandy JD, Plaas A, Wang VM,",*Journal of orthopaedic research : official publication of the Orthopaedic Research Society*,* [In-Vivo Efficacy of Recombinant Human Hyaluronidase (rHuPH20) Injection for Accelerated Healing of Murine Retrocalcaneal Bursitis and Tendinopathy.](https://www.ncbi.nlm.nih.gov/pubmed/31478241),In-Vivo Efficacy of Recombinant Human Hyaluronidase (rHuPH20) Injection for Accelerated Healing of Murine Retrocalcaneal Bursitis and Tendinopathy.,"The deposition of aggrecan/hyaluronan (HA)-rich matrix within the tendon body and surrounding peritenon impede tendon healing and result in compromised biomechanical properties. Hence, the development of novel strategies to achieve targeted removal of the aggrecan-hyaluronan pericellular matrix may be effective in treating tendinopathy. The current study examined the therapeutic potential of a recombinant human hyaluronidase, rHuPH20 (FDA approved for reducing HA accumulation in tumors) for treating murine Achilles tendinopathy. 12-week old C57Bl/6 male mice were injected with two doses of rHuTGF-β1 into the retrocalcaneal bursa (RCB) to induce a combined bursitis and tendinopathy. 24 hours following induction of injury, treatment groups were administered rHu-PH20 Hyaluronidase (rHuPH20, Halozyme Therapeutics) into the RCB. At either 6 hours (acute), 9 days, or 25 days following hyaluronidase treatment, Achilles tendons were analyzed for gene expression, histology and immunohistochemistry, fluorophore assisted carbohydrate electrophoresis (FACE), and biomechanical properties. rHuPH20 treatment was effective, particularly at the acute and 9-day time points, in (a) removing HA deposits from the Achilles tendon and surrounding tissues, (b) improving biomechanical properties of the healing tendon, and (c) eliciting targeted increases in expression of specific cell fate, ECM metabolism, and inflammatory genes. The potential of rHuPH20 to effectively clear the pro-inflammatory, HA-rich matrix within the RCB and tendon strongly supports the future refinement of injectable glycosidase preparations as potential treatments to protect or regenerate tendon tissue by reducing inflammation and scarring in the presence of bursitis or other inducers of damage such as mechanical overuse. This article is protected by copyright. All rights reserved."
release cholesterol rich particles macrophage plasma membrane movement filopodia lamellipodia,CELLULAR/SUBCELLULAR,53.6% SPORT/EXERCISE; 14.8% GAIT/LOCOMOTION; 7.2% METHODS,"Hu X, Weston TA, He C, Jung RS, Heizer PJ, Young BD, Tu Y, Tontonoz P, Wohlschlegel JA, Jiang H, Young SG, Fong LG,",*eLife*,* [Release of cholesterol-rich particles from the macrophage plasma membrane during movement of filopodia and lamellipodia.](https://www.ncbi.nlm.nih.gov/pubmed/31486771),Release of cholesterol-rich particles from the macrophage plasma membrane during movement of filopodia and lamellipodia.,"Cultured mouse peritoneal macrophages release large numbers of ~30-nm cholesterol-rich particles. Here, we show that those particles represent fragments of the plasma membrane that are pulled away and left behind during the projection and retraction of filopodia and lamellipodia. Consistent with this finding, the particles are enriched in proteins found in focal adhesions, which attach macrophages to the substrate. The release of particles is abolished by blocking cell movement (either by depolymerizing actin with latrunculin A or by inhibiting myosin II with blebbistatin). Confocal microscopy and NanoSIMS imaging studies revealed that the plasma membrane-derived particles are enriched in 'accessible cholesterol' (a mobile pool of cholesterol detectable with the modified cytolysin ALO-D4) but not in sphingolipid-sequestered cholesterol (a pool detectable with ostreolysin A (OlyA)]. The discovery that macrophages release cholesterol-rich particles during cellular locomotion is likely relevant to cholesterol efflux and could contribute to extracellular cholesterol deposition in atherosclerotic plaques."
featured characteristics pivotal roles satellite cells skeletal muscle regeneration,CELLULAR/SUBCELLULAR,57.6% CELLULAR/SUBCELLULAR; 18.1% TISSUE/BIOMATERIAL; 7.3% MODELING,"Song T, Sadayappan S,",*Journal of muscle research and cell motility*,* [Featured characteristics and pivotal roles of satellite cells in skeletal muscle regeneration.](https://www.ncbi.nlm.nih.gov/pubmed/31494813),Featured characteristics and pivotal roles of satellite cells in skeletal muscle regeneration.,"Skeletal muscle, the essential organ for locomotion, as well as energy reservoir and expenditure, has robust regenerative capacity in response to mechanical stress and injury. As muscle-specific stem cells, satellite cells are responsible for providing new myoblasts during the process of muscle growth and regeneration. Self-renewal capacity and the fate of satellite cells are highly regulated and influenced by their surrounding factors, such as extracellular matrix and soluble proteins. The strong myogenic potential of satellite cells makes them a potential resource for stem cell therapy to cure genetic muscle disease and repair injured muscle. Here, we both review key features of satellite cells during skeletal muscle development and regeneration and summarize recent outcomes of satellite cell transplantation studies."
changes viscoelastic properties articular cartilage early stage osteoarthritis determined optical coherence tomography based strain rate tomography,CELLULAR/SUBCELLULAR,92.1% CELLULAR/SUBCELLULAR; 6.3% TISSUE/BIOMATERIAL; 0.3% CARDIOVASCULAR/CARDIOPULMONARY,"Nakamura S, Ikebuchi M, Saeki S, Furukawa D, Orita K, Niimi N, Tsukahara Y, Nakamura H,",*BMC musculoskeletal disorders*,"* [Changes in viscoelastic properties of articular cartilage in early stage of osteoarthritis, as determined by optical coherence tomography-based strain rate tomography.](https://www.ncbi.nlm.nih.gov/pubmed/31492126)","Changes in viscoelastic properties of articular cartilage in early stage of osteoarthritis, as determined by optical coherence tomography-based strain rate tomography.","Biomechanical changes in articular cartilage are associated with the onset of osteoarthritis. We developed an optical coherence tomography-based strain rate tomography method: stress relaxation optical coherence straingraphy (SR-OCSA). The purpose of this study was to establish an approach for measuring mechanical properties of articular cartilage using SR-OCSA, and to investigate the distribution of viscoelastic properties of articular cartilage in early osteoarthritis."
metastatic tumor cells exploit adhesion repertoire counteract shear forces intravascular arrest,CELLULAR/SUBCELLULAR,55.8% CELLULAR/SUBCELLULAR; 32.9% TISSUE/BIOMATERIAL; 4.0% BONE,"Osmani N, Follain G, García León MJ, Lefebvre O, Busnelli I, Larnicol A, Harlepp S, Goetz JG,",*Cell reports*,* [Metastatic Tumor Cells Exploit Their Adhesion Repertoire to Counteract Shear Forces during Intravascular Arrest.](https://www.ncbi.nlm.nih.gov/pubmed/31484062),Metastatic Tumor Cells Exploit Their Adhesion Repertoire to Counteract Shear Forces during Intravascular Arrest.,"Cancer metastasis is a process whereby a primary tumor spreads to distant organs. We have demonstrated previously that blood flow controls the intravascular arrest of circulating tumor cells (CTCs) through stable adhesion to endothelial cells. We now aim to define the contribution of cell adhesion potential and identify adhesion receptors at play. Early arrest is mediated by the formation of weak adhesion, depending on CD44 and integrin αvβ3. Stabilization of this arrest uses integrin α5β1-dependent adhesions with higher adhesion strength, which allows CTCs to stop in vascular regions with lower shear forces. Moreover, blood flow favors luminal deposition of fibronectin on endothelial cells, an integrin α5β1 ligand. Finally, we show that only receptors involved in stable adhesion are required for subsequent extravasation and metastasis. In conclusion, we identified the molecular partners that are sequentially exploited by CTCs to arrest and extravasate in vascular regions with permissive flow regimes."
behavioural effects high fat diet adult nrg1 type iii transgenic mice,COMPARATIVE,21.5% NEURAL; 13.0% COMPARATIVE; 9.9% CELLULAR/SUBCELLULAR,"Zieba J, Morris MJ, Weickert CS, Karl T,",*Behavioural brain research*,* [Behavioural effects of high fat diet in adult Nrg1 type III transgenic mice.](https://www.ncbi.nlm.nih.gov/pubmed/31499092),Behavioural effects of high fat diet in adult Nrg1 type III transgenic mice.,"Some diets appear to have detrimental effects on schizophrenia symptoms. Neuregulin 1 (NRG1) is a risk gene for schizophrenia and a recently developed transgenic mouse model for Nrg1 type III demonstrates a schizophrenia-relevant phenotype. The current study evaluated the behavioural response of Nrg1 type III transgenic mice to high fat diet (HFD) to determine the potential interactive impact of diets and genetic risk factors on disease symptoms. Male and female Nrg1 III and control littermates (N = 13-24) were exposed during adulthood to either HFD or standard chow diet (CHOW) for eight weeks before being tested in behavioural domains relevant to schizophrenia. Locomotion and exploration, anxiety, social behaviours including social preference, sensorimotor gating (i.e. prepulse inhibition, PPI), associative learning, and anhedonia were assessed. HFD increased the body weight gain of mice, suppressed locomotion, exploration, and anxiety-related behaviours in sex-dependent manner. HFD augmented the PPI response in male mice and decreased anhedonia in a sucrose preference test). Finally, HFD had a sex-dependent impact on fear-associated memory with HFD-induced cognitive impairments being most prominent in Nrg1 transgenic females. In conclusion, HFD and mutant Nrg1 III interactively impair particular cognitive domains in a sex-specific manner. Thus, our preclinical data suggest that genetic predisposition to the schizophrenia risk gene NRG1 may modulate detrimental behavioural effects of diets. This indicates the importance to research further the role of particular diets in the context of populations at risk to develop schizophrenia."
learning northern clingfish gobiesox maeandricus bioinspired suction cups attach rough surfaces,COMPARATIVE,44.3% COMPARATIVE; 13.3% ROBOTICS; 6.3% TISSUE/BIOMATERIAL,"Ditsche P, Summers A,","*Philosophical transactions of the Royal Society of London. Series B, Biological sciences*",* [Learning from Northern clingfish (Gobiesox maeandricus): bioinspired suction cups attach to rough surfaces.](https://www.ncbi.nlm.nih.gov/pubmed/31495305),Learning from Northern clingfish (Gobiesox maeandricus): bioinspired suction cups attach to rough surfaces.,"While artificial suction cups only attach well to smooth surfaces, the Northern clingfish can attach to surfaces ranging from nanoscale smooth to rough stone. This ability is highly desirable for technical applications. The morphology of the fish's suction disc and its ability to attach to rough and slimy surfaces have been described before, and here we aim to close gaps in the biomechanical understanding, and transfer the biomechanical principles to technical suction cups. We demonstrate that the margin of the suction disc is the critical feature enabling attachment to rough surfaces. Second, friction measurements show that friction of the disc rim is increased on rough substrates and contributes to high tenacity. Increased friction causes a delay in failure of the suction cup and increases the attachment force. We were able to implement these concepts to develop the first suction cups bioinspired by Northern clingfish. These cups attach with tenacities up to 70 kPa on surfaces as rough as 270 µm grain size. The application of this technology is promising in fields such as surgery, industrial production processes and whale tagging. This article is part of the theme issue 'Transdisciplinary approaches to the study of adhesion and adhesives in biological systems'."
ontogenetic scaling pelvic limb muscles tendons locomotor economy ostrich struthio camelus,COMPARATIVE,72.3% JOINT/CARTILAGE; 4.9% TISSUE/BIOMATERIAL; 2.9% CELLULAR/SUBCELLULAR,"Channon SB, Young IS, Cordner B, Swann N,",*The Journal of experimental biology*,"* [Ontogenetic scaling of pelvic limb muscles, tendons and locomotor economy in the ostrich (<i>Struthio camelus</i>).](https://www.ncbi.nlm.nih.gov/pubmed/31350301)","Ontogenetic scaling of pelvic limb muscles, tendons and locomotor economy in the ostrich (<i>Struthio camelus</i>).","In rapidly growing animals there are numerous selective pressures and developmental constraints underpinning the ontogenetic development of muscle-tendon morphology and mechanical properties. Muscle force generating capacity, tendon stiffness, elastic energy storage capacity and efficiency were calculated from muscle and tendon morphological parameters and <i>in vitro</i> tendon mechanical properties obtained from a growth series of ostrich cadavers. Ontogenetic scaling relationships were established using reduced major axis regression analysis. Ostrich pelvic limb muscle mass and cross-sectional area broadly scaled with positive allometry, indicating maintained or relatively greater capacity for maximum isometric force generation in larger animals. The length of distal limb tendons was found to scale with positive allometry in several tendons associated with antigravity support and elastic energy storage during locomotion. Distal limb tendon stiffness scaled with negative allometry with respect to body mass, with tendons being relatively more compliant in larger birds. Tendon material properties also appeared to be size-dependent, suggesting that the relative increased compliance of tendons in larger ostriches is due in part to compensatory distortions in tendon material properties during maturation and development, not simply from ontogenetic changes in tendon geometry. Our results suggest that the previously reported increase in locomotor economy through ontogeny in the ostrich is due to greater potential for elastic energy storage with increasing body size. In fact, the rate of this increase may be somewhat greater than the conservative predictions of previous studies, thus illustrating the biological importance of elastic tendon structures in adult ostriches."
